"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
255.945139575812,-3.09478848545619,0.111444497715537,-27.7697737339681,1.00569819537644e-169,3.92781017416464e-167,"ENSG00000137727.12"
2415.67516612685,-2.89007475906759,0.10417503659889,-27.7424885406604,2.14683340834529e-169,8.31352140629983e-167,"ENSG00000099260.11"
2632.70327991265,2.511607795987,0.0905887023253501,27.7253976656663,3.45079945311475e-169,1.32507799168133e-166,"ENSG00000079462.8"
218.148577794079,3.22132237825006,0.116188285557135,27.7250186006573,3.48730496956988e-169,1.32793667153747e-166,"ENSG00000187730.9"
2426.56905579113,-4.11966050313046,0.148667470949376,-27.7105709596236,5.20753109117104e-169,1.96659614224017e-166,"ENSG00000168477.19"
1318.20467766695,3.03362262890815,0.109584086441489,27.6830580736549,1.11687081208109e-168,4.18323047197092e-166,"ENSG00000134690.11"
7575.98655648885,4.49133851179417,0.162283353604466,27.6759039792889,1.36180396845892e-168,5.05915710070979e-166,"ENSG00000105664.11"
759.778320889348,-3.36349029172262,0.121557516523345,-27.6699490736689,1.60610912956705e-168,5.91864166738439e-166,"ENSG00000118596.12"
847.267680730368,3.21438370727286,0.116395259649304,27.616104959581,7.12900474285573e-168,2.60607897379834e-165,"ENSG00000111665.12"
726.966842538119,-3.5152336487704,0.127439469376496,-27.5835552829031,1.75264900133802e-167,6.35613461239214e-165,"ENSG00000149090.12"
3869.27982624961,3.09021343012647,0.112149343276717,27.5544496279546,3.91413832624708e-167,1.40831929777843e-164,"ENSG00000167900.12"
588.699834075573,3.09229595675784,0.112338709553347,27.5265397746925,8.45076637405976e-167,3.01685757392704e-164,"ENSG00000165480.16"
1377.94023620714,2.72887172090781,0.0992426865425286,27.4969553523564,1.90916068511202e-166,6.76272073691425e-164,"ENSG00000135127.11"
711.452249868123,3.5275959336218,0.128649569805435,27.4201922241699,1.57565785813277e-165,5.53843737133668e-163,"ENSG00000118193.12"
249.002058887735,3.24828511152597,0.118507371034013,27.4099837266128,2.08529663247378e-165,7.27386485655643e-163,"ENSG00000129810.15"
1626.24951005841,3.10238512274309,0.113234630772932,27.3978472978312,2.90937558991652e-165,1.00715089076694e-162,"ENSG00000146670.10"
3116.49696019596,-1.79407134013349,0.0654882145633839,-27.3953313904606,3.11726917798917e-165,1.07100462472342e-162,"ENSG00000205726.15"
1491.19071310105,6.44461259013546,0.235747979630058,27.3368730465835,1.54694152026753e-164,5.27518602750933e-162,"ENSG00000196611.5"
2286.7920047582,3.54830977047652,0.130015937179759,27.2913447954511,5.37364140921737e-164,1.81887810514213e-161,"ENSG00000117399.14"
2730.72806416552,3.57215941042057,0.130922364623067,27.2845622724965,6.46779238762182e-164,2.17313068494396e-161,"ENSG00000089685.15"
239.776059589498,-4.88753554607852,0.179228390794699,-27.2698735083609,9.66045283240138e-164,3.22214884800424e-161,"ENSG00000165197.5"
9295.61286320372,3.50755748443364,0.128646265205587,27.2651326397101,1.09954942503878e-163,3.64086311428603e-161,"ENSG00000131747.15"
401.122761190682,2.86261868164728,0.105015356536833,27.2590483530211,1.29821914596706e-163,4.26777869604064e-161,"ENSG00000186871.7"
1406.11250116707,3.0504189885701,0.111991494694913,27.2379522827162,2.30850898433422e-163,7.53480843136803e-161,"ENSG00000157456.8"
1082.30903828703,3.50595349776217,0.128929835156507,27.1927245816015,7.9180616612386e-163,2.56606969936381e-160,"ENSG00000101447.15"
2171.47750522667,3.45329974075312,0.127084652333516,27.1732241253682,1.34629610207678e-162,4.3323239707323e-160,"ENSG00000111206.13"
151.716150865828,-3.59349270707387,0.132503528960428,-27.1199773716749,5.72465177627964e-162,1.82928645396572e-159,"ENSG00000108381.11"
722.308751211108,3.0493772414075,0.112467102075678,27.1135041725856,6.82472368960626e-162,2.16566492358721e-159,"ENSG00000075218.19"
632.524794471497,2.7325989397549,0.100821780162967,27.1032601818573,9.0126283110628e-162,2.84022103913113e-159,"ENSG00000183682.8"
904.825109687273,2.92138482727179,0.107798413019631,27.1004437397402,9.7285141500983e-162,3.04482502800508e-159,"ENSG00000156970.13"
78.7458218582795,3.74973596353551,0.138806407349526,27.0141417470259,1.00820368887871e-160,3.13400459614372e-158,"ENSG00000261327.5"
843.006963994612,2.84308243045382,0.105328095106059,26.9926312404209,1.80366582001343e-160,5.56881821929147e-158,"ENSG00000137812.20"
